,key,alias,name_x,rating,price,review_count,categories,lat,lon,display_address,city,zip_code,phone,address,health codes,date,url,num_health_code_violations
1900,8130-man,manns-liquor-citrus-heights,Mann's Liquor,4.9,$,9,"['Beer, Wine & Spirits']",38.713924407959,-121.289703369141,"['8130 Auburn Blvd', 'Citrus Heights, CA 95610']",Citrus Heights,95610,19167216682.0,"8130 Auburn Blvd  Citrus Heights, CA 95610-1436","[['32a', '41']]","['December 11, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F8D768B9-D306-4076-ACAE-E06BE98A9C96,2
1901,8139-bam,bambu-elk-grove,BAMBU,4.1,$,143,"['Bubble Tea', 'Juice Bars & Smoothies', 'Vietnamese']",38.40992783588401,-121.4070436,"['8139 Elk Grove Blvd', 'Ste 140', 'Elk Grove, CA 95758']",Elk Grove,95758,19168292887.0,"8139 Elk Grove Blvd Ste 140  Elk Grove, CA 95758-5522","[['7', '21']]","['August 23, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=BFB581F0-80B7-49FB-9BEB-6AE38888E61E,2
1902,814-the,the-melting-pot-sacramento-2,The Melting Pot,4.0,$$$$,948,['Fondue'],38.5802540928125,-121.485838070512,"['814 15th St', 'Sacramento, CA 95814']",Sacramento,95814,19164432347.0,"814 15th St  Sacramento, CA 95814-2009","[['4', '33'], ['13', '33']]","['February 26, 2024', 'October 10, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C306CC06-61C9-45F9-9072-0CE361022513,4
1903,8140-fir,fire-taproom-sacramento,Fire Taproom,3.6,$$,88,"['Sports Bars', 'Brewpubs', 'Chicken Wings']",38.46492957040915,-121.49388402700424,"['8140 Delta Shores Cir S', 'Ste 100', 'Sacramento, CA 95832']",Sacramento,95832,19168226556.0,"8140 Delta Shores Cir S Ste 100  Sacramento, CA 95832-9105","[['6', '14a', '19', '24', '35', '44d', '47a']]","['November 7, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=02B47091-0AA7-4E2D-8435-20520A541865,7
1904,8140-mcd,mcdonalds-sacramento-19,McDonald's,1.3,$,100,"['Fast Food', 'Burgers', 'Coffee & Tea']",38.4814099,-121.40726,"['8140 Gerber Rd', 'Sacramento, CA 95828']",Sacramento,95828,19166896977.0,"8140 Gerber Rd  Sacramento, CA 95828-4402","[['8', '21']]","['September 29, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=3CED5314-5AB1-435E-85AD-05B77B8275AE,2
1905,8142-win,winco-foods-elk-grove,WinCo Foods,3.4,$$,252,['Grocery'],38.43623487963433,-121.40676354109696,"['8142 Sheldon Rd', 'Elk Grove, CA 95758']",Elk Grove,95758,19166816400.0,"8142 Sheldon Rd  Elk Grove, CA 95758-5963","[['6', '33', '36'], ['35'], ['5b', '14b', '39', '40'], ['33']]","['October 4, 2023', 'October 4, 2023', 'October 4, 2023', 'October 4, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=03A4C290-EB29-4169-B6A1-F375725B84FE,9
1906,8144-fir,fire-wings-delta-shores-sacramento,Fire Wings - Delta Shores,3.3,$$,359,"['Chicken Wings', 'Fast Food']",38.464897,-121.493458,"['8144 Delta Shores Cir S', 'Ste 140', 'Sacramento, CA 95832']",Sacramento,95832,19162469579.0,"8144 Delta Shores Cir S Ste 140  Sacramento, CA 95832-9106","[['1c', '4', '6', '8', '30a', '33', '35', '36', '41', '44b', '44d', '47a']]","['October 18, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C6F07A88-A3D8-4DBE-894D-B7BD5DF85E02,12
1907,8144-kos,koshi-eats-sacramento-2,Koshi Eats,3.4,$$,256,"['Ramen', 'Sushi Bars', 'Asian Fusion']",38.464889950212815,-121.49318567055076,"['8144 Delta Shores Cir S', 'Ste 110', 'Sacramento, CA 95832']",Sacramento,95832,19166299221.0,"8144 Delta Shores Cir S Ste 110  Sacramento, CA 95832-9106","[['1a', '1b', '1c', '6', '7', '9', '19', '29', '33', '41'], ['1a', '1c', '6', '7', '14a', '19', '33', '36', '41']]","['February 5, 2024', 'August 17, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=490A5AF0-CDFB-434D-8000-48AE7F594A61,19
1908,8144-pie,pieology-pizzeria-sacramento-14,"Pieology Pizzeria, Delta Shores Sacramento",3.3,$$,356,"['Pizza', 'Fast Food']",38.464831,-121.493286,"['8144 Delta Shores Cir', 'Unit  100', 'Sacramento, CA 95832']",Sacramento,95832,19166299122.0,"8144 Delta Shores Cir S Ste 100  Sacramento, CA 95832-9106","[['1b', '1c', '33', '35', '36', '41'], ['1c', '6', '7', '29', '33', '35', '36', '39', '41', '43', '44a', '45', '49']]","['March 5, 2024', 'October 16, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=8754B774-7CF8-42D6-A9C3-63FA43A5A624,19
1909,8145-sub,subway-elk-grove-21,Subway,2.9,$,92,"['Fast Food', 'Sandwiches']",38.409594,-121.406387068654,"['8145 Elk Grove Blvd', 'Ste 16', 'Elk Grove, CA 95758']",Elk Grove,95758,19166915003.0,"8145 Elk Grove Blvd Ste 16  Elk Grove, CA 95758-5966",[['21']],"['August 23, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D6134EE5-15C9-4280-ABCE-C922B8DA2D55,1
1910,8148-hap,happy-mochi-sacramento,Happy Mochi,4.4,$,83,"['Bubble Tea', 'Donuts', 'Hot Dogs']",38.46475555065307,-121.49255132330522,"['8148 Delta Shores Cir S', 'Ste 110', 'Sacramento, CA 95832']",Sacramento,95832,19168318188.0,"8148 Delta Shores Cir S 110 Sacramento, CA 95832-9109","[['1c', '6', '29', '30b', '33', '41', '42', '49'], ['1c', '27', '33', '35', '41']]","['January 29, 2024', 'September 27, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=3801C5C4-D136-4424-AD2D-DA023AF6FD51,13
1911,8148-noo,noodles-and-company-sacramento-6,Noodles & Company,3.1,$$,132,"['Noodles', 'Salad', 'Pasta Shops']",38.46467770118289,-121.4924776,"['8148 Delta Shores Cir S', 'Ste 100', 'Sacramento, CA 95832']",Sacramento,95832,19166651622.0,"8148 Delta Shores Cir S Ste 100  Sacramento, CA 95832-9109","[['7', '14a', '33', '41', '42']]","['December 27, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=CA675D81-9427-4B52-9C45-D4C49816D349,5
1912,8151-hon,honey-donuts-antelope,Honey Donuts,4.1,$,53,['Donuts'],38.7175080925226,-121.392480432987,"['8151 Watt Ave', 'Antelope, CA 95843']",Antelope,95843,19163487498.0,"8151 Watt Ave  Sacramento, CA 95843-9105","[['27', '33', '34', '40', '42', '43'], ['27', '33', '34', '40', '42', '43']]","['December 4, 2023', 'December 4, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A31F3344-E002-4607-B025-EA58D3E6B824,12
1913,8152-sta,starbucks-sacramento-145,Starbucks,2.9,$$,127,['Coffee & Tea'],38.46450683,-121.49189703,"['8152 Delta Shores Cir S', 'Ste 110', 'Sacramento, CA 95832']",Sacramento,95832,19166651603.0,"8152 Delta Shores Cir S  Sacramento, CA 95832-9117","[['1c', '6', '21', '33', '39', '42', '47a']]","['November 22, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=1B9171D7-4007-4477-B426-D6D489DD7C5A,7
1914,8158-ric,richards-donuts-sacramento,Richard's Donuts,4.4,$,22,['Donuts'],38.495418548584,-121.406318664551,"['8158 Florin Rd', 'Sacramento, CA 95828']",Sacramento,95828,19163813702.0,"8158 Florin Rd Ste B  Sacramento, CA 95828-2428","[['4', '7', '23']]","['October 2, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C30B1B58-684A-4755-952E-B399ADC62ADC,3
1915,8162-son,sonic-drive-in-sacramento-2,Sonic Drive-In,2.0,$$,201,"['Fast Food', 'Ice Cream & Frozen Yogurt', 'Burgers']",38.46330489218336,-121.4919292670266,"['8162 Delta Shores Cir S', 'Sacramento, CA 95832']",Sacramento,95832,19166653005.0,"8162 Delta Shores Cir S  Sacramento, CA 95832-9100","[['1c', '6', '13', '21', '33', '41', '42'], ['1c', '6', '13', '21', '33', '41', '42'], ['7', '33', '41']]","['January 22, 2024', 'January 22, 2024', 'October 17, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D485C675-A37F-4AFA-AB09-566878C0505C,17
1916,8168-tac,taco-fresco-burger-and-fries-sacramento,Taco Fresco Burger & Fries,4.4,$,455,"['Mexican', 'Burgers', 'Fast Food']",38.49565,-121.40564,"['8168 Florin Rd', 'Sacramento, CA 95828']",Sacramento,95828,19163790498.0,"8168 Florin Rd  Sacramento, CA 95828-2433","[['9', '14a', '23', '30b', '36', '38']]","['November 29, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=2BA1D554-FA1D-4291-B72E-FD603B08FE37,6
1917,817-mal,malabar-indian-groceries-folsom-2,Malabar Indian Groceries,3.2,$$,25,['Grocery'],38.67036,-121.16166,"['817-1 Wales Dr', 'Folsom, CA 95630']",Folsom,95630,19169844845.0,"817 Wales Dr Ste 1  Folsom, CA 95630-5544",[['43']],"['March 8, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A0BA0054-4F6E-42DE-B1EE-E917385C1CBA,1
1918,8170-tac,taco-bell-elk-grove-3,Taco Bell,2.4,$,92,"['Fast Food', 'Mexican']",38.43805,-121.4086,"['8170 Sheldon Road', 'Elk Grove, CA 95758']",Elk Grove,95758,19166842404.0,"8170 Sheldon Rd  Elk Grove, CA 95758-5963","[['42'], ['14a', '23', '33', '35', '41'], ['14a', '41']]","['January 26, 2024', 'December 1, 2023', 'October 10, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=82F1576C-63EF-497C-ACE0-3625BD8421B7,8
1919,8180-pan,panda-express-elk-grove-7,Panda Express,2.4,$,100,"['Chinese', 'Fast Food']",38.437687,-121.405609,"['8180 Sheldon Road', '100', 'Elk Grove, CA 95758']",Elk Grove,95758,19166898148.0,"8180 Sheldon Rd  Elk Grove, CA 95758-5968","[['42'], ['41']]","['January 29, 2024', 'October 10, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=84961636-06CA-483F-93FF-DE295EC8C13F,2
1920,8191-lod,lodge-coffee-shop-citrus-heights-2,Lodge Coffee Shop,3.7,$$,128,"['Coffee & Tea', 'Breakfast & Brunch']",38.71457487849639,-121.2907657,"['8191 Auburn Blvd', 'Citrus Heights, CA 95610']",Citrus Heights,95610,19167257165.0,"8191 Auburn Blvd  Citrus Heights, CA 95610-1438","[['6', '7', '33', '44d'], ['4', '6', '7', '14a', '14b', '23', '27', '33', '38']]","['January 3, 2024', 'March 23, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=DB586B8B-1F7F-440A-9204-A5AA8FFB0F10,13
1921,8211-hon,honu-hawaiian-bbq-sacramento-2,Honu Hawaiian BBQ,3.1,$,253,"['Hawaiian', 'Barbeque']",38.4591272489118,-121.416729920902,"['8211 Bruceville Rd', 'Ste 100', 'Sacramento, CA 95823']",Sacramento,95823,19166818881.0,"8211 Bruceville Rd Ste 100  Sacramento, CA 95823-2361","[['4', '6', '7', '13', '23']]","['September 26, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D55C953A-A607-4EF6-803B-B3D4BCFF1FDE,5
1922,8211-spr,sprouts-farmers-market-elk-grove,Sprouts Farmers Market,3.7,$$,266,"['Grocery', 'Health Markets', 'Organic Stores']",38.42360616,-121.40615414,"['8211 Laguna Blvd', 'Elk Grove, CA 95758']",Elk Grove,95758,19164789595.0,"8211 Laguna Blvd  Elk Grove, CA 95758-7962","[['6', '7', '33', '39', '41', '44e'], ['6', '33', '34', '39']]","['November 29, 2023', 'November 29, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=CA4C2732-0AB5-4BFD-96A1-F0C096FC3E41,10
1923,8220-mcd,mcdonalds-sacramento-5,McDonald's,2.1,$,135,"['Fast Food', 'Burgers', 'Coffee & Tea']",38.455523,-121.404848,"['8220 Calvine Rd', 'Sacramento, CA 95828']",Sacramento,95828,19165252755.0,"8220 Calvine Rd  Sacramento, CA 95828-9309","[['33', '40']]","['December 26, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=795C6872-3947-47A0-962A-DF4A27672DA0,2
1924,8223-tow,towne-mart-citrus-heights-2,Towne Mart,3.5,$$,10,"['Grocery', 'Gas Stations', 'Beer, Wine & Spirits']",38.715782,-121.290824,"['8223 Auburn Blvd', 'Citrus Heights, CA 95610']",Citrus Heights,95610,19167294532.0,"8223 Auburn Blvd  Citrus Heights, CA 95610-0310",[[]],"['February 29, 2024']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=4B227CDB-31AF-4391-89CF-D63DC61DAE50,0
1925,823-sta,starbucks-coffee-folsom-11,Starbucks Coffee,2.7,$$,89,['Coffee & Tea'],38.67003,-121.1618455,"['823 Wales Dr', 'Folsom, CA 95630']",Folsom,95630,19169844429.0,"823 Wales Dr  Folsom, CA 95630-5542","[['1c', '49']]","['September 18, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=BE4EA7C3-26E0-49F0-9C52-9B4FA404CEA5,2
1926,8230-del,del-taco-sacramento-6,Del Taco,2.2,$,134,"['Mexican', 'Fast Food']",38.4554199,-121.40412,"['8230 Calvine Rd', 'Sacramento, CA 95828']",Sacramento,95828,19165251110.0,"8230 Calvine Rd  Sacramento, CA 95828-9309","[['4', '7', '14a', '29', '49']]","['December 26, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=FED2DF52-19DB-4F52-A8B7-50F08E2A18F0,5
1927,8231-jam,jamba-sacramento-3,Jamba,3.4,$,105,['Juice Bars & Smoothies'],38.459259,-121.415516,"['8231 Timberlake Way', 'Ste 100', 'Sacramento, CA 95823']",Sacramento,95823,19166889191.0,"8231 Timberlake Way Ste 100  Sacramento, CA 95823-5423",[[]],"['September 26, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=376AF1F9-AEBC-4E0A-A856-1079A848607F,0
1928,8231-sta,starbucks-sacramento-18,Starbucks,2.7,$$,177,['Coffee & Tea'],38.459373,-121.415588,"['8231 Timberlake Way', 'Strawberry Creek Shopping Center', 'Sacramento, CA 95823']",Sacramento,95823,19166883223.0,"8231 Timberlake Way Ste 140  Sacramento, CA 95823-5423","[['1b', '1c', '6', '7', '33', '39'], ['1c', '7', '14b', '49']]","['March 7, 2024', 'September 25, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=04119EAA-F74A-4824-963E-3A56971AB699,10
1929,8231-sub,subway-sacramento-158,Subway,2.3,$,38,"['Sandwiches', 'Fast Food']",38.4592066033586,-121.4155178,"['8231 Timberlake Way', 'Ste 110', 'Sacramento, CA 95823']",Sacramento,95823,19166821140.0,"8231 Timberlake Way Ste 110  Sacramento, CA 95823-5423","[['1c', '7', '14a'], ['1c', '7', '14a']]","['September 26, 2023', 'September 26, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=DAC11EE0-3E81-4BE0-8C31-1E51868AF311,6
1930,8234-ear,earl-of-sandwich-elk-grove-2,Earl of Sandwich,4.2,$$,117,"['Sandwiches', 'Wraps', 'Breakfast & Brunch']",38.42198848297074,-121.4018485,"['8234 Laguna Blvd', 'Ste 140', 'Elk Grove, CA 95758']",Elk Grove,95758,19168295225.0,"8234 Laguna Blvd Ste 140  Elk Grove, CA 95758-7967","[['1b', '7', '49']]","['August 23, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=99DB537C-B2C6-4821-A9BF-B585B4E53D42,3
1931,8234-not,nothing-bundt-cakes-elk-grove-3,Nothing Bundt Cakes,4.3,$$,307,"['Bakeries', 'Desserts', 'Cupcakes']",38.42196,-121.401792,"['8234 Laguna Blvd', 'Ste 130', 'Elk Grove, CA 95758']",Elk Grove,95758,19164789866.0,"8234 Laguna Blvd Ste 130  Elk Grove, CA 95758-7967","[['5a', '6', '13', '14a', '14b', '21', '27', '29', '30a', '33', '35', '41', '43', '44c', '44d']]","['November 27, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=98D3E420-F045-46AE-B93F-7F2EB4AA6681,15
1932,8234-pee,peets-coffee-elk-grove,Peet's Coffee,4.3,$$,177,['Coffee & Tea'],38.422148718189774,-121.40192592786568,"['8234 Laguna Blvd', 'Ste 100', 'Elk Grove, CA 95758']",Elk Grove,95758,19166837191.0,"8234 Laguna Blvd Ste 100  Elk Grove, CA 95758-7967","[['1c', '14b']]","['December 28, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=6F732596-736F-4E95-8519-B6189534C743,2
1933,8235-chi,chicken-n-waffles-elk-grove,Chicken N Waffles,3.7,$$,287,"['Waffles', 'Halal', 'Diners']",38.422275,-121.405135,"['8235 Laguna Blvd', 'Elk Grove, CA 95758']",Elk Grove,95758,19167504454.0,"8235 Laguna Blvd Ste 100  Elk Grove, CA 95758-7971","[['1c', '5a', '7', '14a', '19', '27', '29', '30b', '33', '35', '36', '41', '42', '44a', '44d'], ['1b', '1c', '6', '7', '11', '19', '21', '27', '29', '33', '35', '36', '40', '41', '49']]","['January 31, 2024', 'October 25, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=6A9CAA67-FAA4-4492-B815-7187B9E44BC6,30
1934,8238-lea,leatherbys-family-creamery-elk-grove,Leatherby's Family Creamery,4.0,$$,851,"['Desserts', 'Ice Cream & Frozen Yogurt', 'Sandwiches']",38.421698,-121.401495,"['8238 Laguna Blvd', 'Elk Grove, CA 95758']",Elk Grove,95758,19166913334.0,"8238 Laguna Blvd Ste 240  Elk Grove, CA 95758-8201","[['14a', '27', '33', '41', '42', '45']]","['November 27, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=3C5E6F96-6411-4B24-958C-8BFCE6A462D8,6
1935,824-sco,scotts-seafood-roundhouse-folsom-3,Scott's Seafood Roundhouse,4.0,$$$,564,"['Seafood', 'American', 'Breakfast & Brunch']",38.677139,-121.1781,"['824 Sutter St', 'Folsom, CA 95630']",Folsom,95630,19169896711.0,"824 Sutter St # 100  Folsom, CA 95630-2440","[['6', '7', '14b', '26', '32a', '33', '42']]","['December 26, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F11AB0F0-0B8C-491D-B907-C1876BCFE719,7
1936,824-wil,willamette-wineworks-folsom,Willamette Wineworks,4.6,$$,99,['Wineries'],38.676687337243386,-121.1788686,"['824 Sutter St', 'Ste 200', 'Folsom, CA 95630']",Folsom,95630,19165427417.0,"824 Sutter St Ste 200  Folsom, CA 95630-2440","[['1b', '43']]","['August 17, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=643487C8-E5A0-4EC0-8FF4-5B9B26E50A9B,2
1937,8240-see,sees-candies-sacramento-17,See's Candies,4.8,$$$,40,"['Chocolatiers & Shops', 'Candy Stores', 'Gift Shops']",38.46143710024203,-121.492018,"['8240 Delta Shores Cir S', 'Sacramento, CA 95832']",Sacramento,95832,19166652574.0,"8240 Delta Shores Cir S Ste 100  Sacramento, CA 95832-9112",[[]],"['August 25, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=42EE7FFC-D523-4E78-84F8-7DEE05D32983,0
1938,8240-sta,starbucks-sacramento-167,Starbucks,3.6,$,124,['Coffee & Tea'],38.4553409,-121.40353854,"['8240 Calvine Rd', 'Calvine Crossing', 'Sacramento, CA 95828']",Sacramento,95828,19166888505.0,"8240 Calvine Rd Ste A  Sacramento, CA 95828-9310","[['1c', '33', '34']]","['December 5, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=3E547506-A7BC-456B-9106-ED13E525BC6C,3
1939,8240-tog,togos-sandwiches-sacramento-14,TOGO'S Sandwiches,3.3,$,80,"['Sandwiches', 'Delis', 'Fast Food']",38.45534,-121.40333,"['8240 Calvine Rd', 'Ste G', 'Sacramento, CA 95828']",Sacramento,95828,19165251531.0,"8240 Calvine Rd Ste G  Sacramento, CA 95828-9310",[['49']],"['December 5, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=3FB5E786-2BCF-4ACD-9F51-4E2F34A4DF16,1
1940,8245-red,red-robin-gourmet-burgers-and-brews-elk-grove-2,Red Robin Gourmet Burgers and Brews,2.7,$$,860,"['American', 'Burgers']",38.42232928239712,-121.404236,"['8245 Laguna Blvd', 'Elk Grove, CA 94758']",Elk Grove,94758,19166830370.0,"8245 Laguna Blvd  Elk Grove, CA 95758-7962","[['1c', '33', '41']]","['November 15, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=7A34E458-0A02-4E65-9232-2F309E7403E3,3
1941,8246-bon,bonchon-elk-grove-2,Bonchon,4.1,$$,1010,"['Korean', 'Asian Fusion', 'Chicken Wings']",38.42196378,-121.4009945,"['8246 Laguna Blvd', 'Ste 370', 'Elk Grove, CA 95758']",Elk Grove,95758,19166846105.0,"8246 Laguna Blvd Ste 370  Elk Grove, CA 95758-7973","[['1b', '1c', '27', '33']]","['November 28, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F33DABB4-C72B-4D0B-BC85-5D060B24CDEC,4
1942,825-the,the-fat-rabbit-public-house-folsom,The Fat Rabbit Public House,4.0,$$,444,"['Fish & Chips', 'Pubs', 'British']",38.67615,-121.1786,"['825 Sutter St', 'Folsom, CA 95630']",Folsom,95630,19169853289.0,"825 Sutter St  Folsom, CA 95630-2440","[['1b', '1c', '33', '34', '35', '36', '45']]","['December 26, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=AAAA269C-24FE-4B3C-B03A-1B8B287ECC85,7
1943,8250-sen,seniore-s-pizza-sacramento-3,Seniore’s Pizza,4.6,$$,154,['Pizza'],38.455264,-121.402588,"['8250 Calvine Rd', 'Sacramento, CA 95828']",Sacramento,95828,19168295664.0,"8250 Calvine Rd Ste A  Sacramento, CA 95828-9313",[[]],"['December 7, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=8A5432B6-076A-4689-A2EB-F0BAB7BF7C5B,0
1944,8251-hoa,hoa-viet-noodles-and-grill-sacramento,Hoa Viet Noodles & Grill,3.2,$$,204,"['Vietnamese', 'Noodles']",38.45849,-121.41668,"['8251 Bruceville Rd', 'Ste 120', 'Sacramento, CA 95823']",Sacramento,95823,19168978848.0,"8251 Bruceville Rd Ste 120  Sacramento, CA 95823-2362","[['1c', '4', '7', '14a', '14b']]","['September 25, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C8315437-43F4-4C94-8E8C-AD61582C3970,5
1945,8251-hot,hot-bunz-sacramento-2,Hot Bunz,4.2,$$,170,['Burgers'],38.45846146376486,-121.41684031869087,"['8251 Bruceville Rd', 'Ste 150', 'Sacramento, CA 95823']",Sacramento,95823,19163855855.0,"8251 Bruceville Rd Ste 150  Sacramento, CA 95823-2364","[['1a', '1b', '1c', '6', '27', '29', '30a', '33', '34', '36', '39', '41', '47c']]","['January 11, 2024']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F98DDCFD-D88C-4C7B-81D6-54DBABE699A9,13
1946,8251-pan,panda-express-sacramento-10,Panda Express,2.3,$,73,"['Chinese', 'Fast Food']",38.4586,-121.41685,"['8251 Brucesville Road', 'SUITE #100', 'Sacramento, CA 95823']",Sacramento,95823,19166810929.0,"8251 Bruceville Rd Ste 100  Sacramento, CA 95823-2362","[['21', '27', '33', '35'], ['21', '27', '33', '35'], ['36']]","['February 5, 2024', 'February 5, 2024', 'September 25, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=9CEC5C51-64E6-4A8E-9A49-D79C36665EAA,9
1947,8259-fre,freeport-bar-and-grill-sacramento,Freeport Bar & Grill,3.5,$$,404,"['American', 'Bars', 'Breakfast & Brunch']",38.4578668572926,-121.500901868589,"['8259 Freeport Blvd', 'Sacramento, CA 95832']",Sacramento,95832,19166651169.0,"8259 Freeport Blvd  Sacramento, CA 95832-9709","[['1b', '7', '14a', '27', '45'], ['1c', '5b', '7', '9', '14b', '27', '34', '36', '40']]","['January 31, 2024', 'September 11, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=B4AF98C4-512F-4B4C-A64F-60925D978AB7,14
1948,8259-siz,sizzling-fresh-mongolian-bbq-elk-grove,Sizzling Fresh Mongolian BBQ,2.5,$$,419,['Mongolian'],38.42299,-121.40394,"['8259 Laguna Blvd', 'Elk Grove, CA 95758']",Elk Grove,95758,19163855647.0,"8259 Laguna Blvd Ste 180  Elk Grove, CA 95758-7966","[['1a', '1c', '9', '33', '35']]","['November 28, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=AB1620B7-6FC5-4353-959B-4CCB72F6DA26,5
1949,8259-vit,vita-cane-sugarcane-juicery-and-acai-bar-elk-grove-elk-grove,Vita Cane Sugarcane Juicery & Acai Bar - Elk Grove,4.6,$$,86,"['Juice Bars & Smoothies', 'Acai Bowls', 'Desserts']",38.423042,-121.403814,"['8259 Laguna Blvd', 'Ste 160', 'Elk Grove, CA 95758']",Elk Grove,95758,19162363533.0,"8259 Laguna Blvd Ste 160  Elk Grove, CA 95758-7966","[['1a', '1c', '14b', '34', '49']]","['November 27, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=FC315747-5E5B-4BF8-9E3C-81E0BE7BD603,5
1950,8270-sub,subway-sacramento-156,Subway,2.4,$,16,"['Sandwiches', 'Fast Food']",38.459221,-121.4921363,"['8270 Delta Shores Cir', 'Sacramento, CA 95832']",Sacramento,95832,19166659655.0,"8270 Delta Shores Cir S  Sacramento, CA 95832-9101","[['1b', '1c', '33']]","['September 26, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F70CF2CC-418C-48D5-98EC-AA8F7EA2C051,3
1951,8280-raw,raw-sushi-bar-lounge-elk-grove,Raw Sushi Bar Lounge,4.2,$$,212,"['Japanese', 'Sushi Bars', 'Lounges']",38.408209,-121.39966,"['8280 Elk Grove Blvd', 'Elk Grove, CA 95758']",Elk Grove,95758,19169388888.0,"8280 Elk Grove Blvd  Elk Grove, CA 95758","[['1c', '6', '7', '17', '27', '34', '39', '41', '49']]","['March 14, 2024']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=1C46F7A6-22E3-4D38-8673-6FC825375DD6,9
1952,8282-mcd,mcdonalds-elk-grove-4,McDonald's,1.8,$,94,"['Fast Food', 'Burgers', 'Coffee & Tea']",38.422268,-121.400698,"['8282 Laguna Blvd', 'Elk Grove, CA 95758']",Elk Grove,95758,19166913231.0,"8282 Laguna Blvd  Elk Grove, CA 95758-7956","[[], []]","['November 28, 2023', 'November 28, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=52A669FD-DE44-4A22-A1D6-8923FFDE24AC,0
