,key,alias,name,review_count,categories,display_address,addy_one,addy_two,addy_three,city,zip_code,phone
1643,781-chi,chipotle-mexican-grill-roseville-2,Chipotle Mexican Grill,580,"['Mexican', 'Fast Food']","['781 Pleasant Grove Blvd', 'Ste 140', 'Roseville, CA 95678']",781 Pleasant Grove Blvd,,,Roseville,95678,+19167888282
1644,5406-cal,california-fish-grill-citrus-heights,California Fish Grill,579,"['Seafood', 'Fish & Chips', 'Tacos']","['5406 Sunrise Blvd', 'Ste 1', 'Citrus Heights, CA 95610']",5406 Sunrise Blvd,,,Citrus Heights,95610,+19165532080
1645,1260-man,mandro-teahouse-davis,MandRo Teahouse,578,"['Bubble Tea', 'Desserts', 'Shaved Snow']","['1260 Lake Blvd', 'Ste 102A', 'Davis, CA 95616']",1260 Lake Blvd,,,Davis,95616,+15302315073
1646,6610-cof,coffee-republic-folsom,Coffee Republic,578,"['Cafes', 'Sandwiches', 'Breakfast & Brunch']","['6610 Folsom-auburn Rd', 'Ste 2', 'Folsom, CA 95630']",6610 Folsom-auburn Rd,,,Folsom,95630,+19169878001
1647,4630-dic,dickeys-barbecue-pit-sacramento,Dickey's Barbecue Pit,577,"['Barbeque', 'American', 'Chicken Wings']","['4630 Natomas Blvd', 'Sacramento, CA 95835']",4630 Natomas Blvd,,,Sacramento,95835,+19164198411
1648,1004-bac,bacchus-house-wine-bar-and-bistro-folsom,Bacchus House Wine Bar & Bistro,577,"['New American', 'Wine Bars']","['1004 E Bidwell St', 'Ste 100', 'Folsom, CA 95630']",1004 E Bidwell St,,,Folsom,95630,+19169847500
1649,8430-chi,chick-fil-a-elk-grove,Chick-fil-A,576,"['Fast Food', 'Chicken Shop', 'Salad']","['8430 Bond Rd', 'Elk Grove, CA 95624']",8430 Bond Rd,,,Elk Grove,95624,+19167140744
1650,239-tem,temple-coffee-roasters-davis,Temple Coffee Roasters,570,"['Coffee & Tea', 'Coffee Roasteries']","['239 G St', 'Davis, CA 95616']",239 G St,,,Davis,95616,+15303410574
1651,8698-moo,moo-moo-elk-grove,Moo Moo,569,"['Coffee & Tea', 'Bubble Tea', 'Noodles']","['8698 Elk Grove Blvd', 'Ste 2B', 'Elk Grove, CA 95624']",8698 Elk Grove Blvd,,,Elk Grove,95624,+19167148388
1652,9000-she,sheldon-inn-restaurant-and-bar-elk-grove,Sheldon Inn Restaurant & Bar,568,"['American', 'French', 'Italian']","['9000 Grant Line Rd', 'Elk Grove, CA 95624']",9000 Grant Line Rd,,,Elk Grove,95624,+19166868330
1653,212-bla,blaze-pizza-davis,Blaze Pizza,567,"['Pizza', 'Salad', 'Fast Food']","['212 F St', 'Davis, CA 95616']",212 F St,,,Davis,95616,+15302008878
1654,317-bur,burgers-and-brew-west-sacramento,Burgers and Brew,567,"['Beer Bar', 'Burgers', 'Sandwiches']","['317 3rd St', 'West Sacramento, CA 95605']",317 3rd St,,,West Sacramento,95605,+19165720909
1655,6140-rey,rey-azteca-restaurant-bar-carmichael-2,Rey Azteca Restaurant Bar,565,"['Mexican', 'Bars', 'Diners']","['6140 Fair Oaks Blvd', 'Carmichael, CA 95608']",6140 Fair Oaks Blvd,,,Carmichael,95608,+19164814995
1656,234-kat,kathmandu-kitchen-davis,Kathmandu Kitchen,565,"['Indian', 'Himalayan/Nepalese']","['234 G St', 'Davis, CA 95616']",234 G St,,,Davis,95616,+15307563507
1657,824-sco,scotts-seafood-roundhouse-folsom-3,Scott's Seafood Roundhouse,564,"['Seafood', 'American', 'Breakfast & Brunch']","['824 Sutter St', 'Folsom, CA 95630']",824 Sutter St,,,Folsom,95630,+19169896711
1658,8112-vin,vinhouse-tea-and-coffee-sheldon-elk-grove,Vinhouse Tea & Coffee - Sheldon,564,"['Bubble Tea', 'Coffee & Tea', 'Juice Bars & Smoothies']","['8112 Sheldon Rd', 'Ste 200', 'Elk Grove, CA 95758']",8112 Sheldon Rd,,,Elk Grove,95758,+19162228086
1659,2745-huc,huckleberry-s-breakfast-and-lunch-elk-grove-2,Huckleberry’s Breakfast and Lunch,563,"['Breakfast & Brunch', 'Burgers', 'Sandwiches']","['2745 Elk Grove Blvd', 'Elk Grove, CA 95758']",2745 Elk Grove Blvd,,,Elk Grove,95758,+19168979261
1660,3021-ser,serranos-cafe-west-sacramento,Serrano's Cafe,562,"['Breakfast & Brunch', 'Cafes', 'Sandwiches']","['3021 W Capitol Ave', 'West Sacramento, CA 95691']",3021 W Capitol Ave,,,West Sacramento,95691,+19163760860
1661,6510-sam,sammys-restaurant-and-bar-citrus-heights,Sammy's Restaurant & Bar,562,"['Bars', 'Desserts', 'Tacos']","['6510 Antelope Rd', 'Citrus Heights, CA 95621']",6510 Antelope Rd,,,Citrus Heights,95621,+19167358440
1662,5105-taq,taqueria-vallarta-elk-grove,Taqueria Vallarta,562,['Mexican'],"['5105 Laguna Blvd', 'Elk Grove, CA 95758']",5105 Laguna Blvd,,,Elk Grove,95758,+19166839090
1663,1230-siz,sizzle-mongolian-bbq-rocklin,Sizzle Mongolian BBQ,559,"['Mongolian', 'Barbeque']","['1230 Sunset Blvd', 'Ste 100', 'Rocklin, CA 95765']",1230 Sunset Blvd,,,Rocklin,95765,+19162591407
1664,916-pho,pho-hang-roseville,Pho Hang,558,"['Vietnamese', 'Noodles', 'Seafood']","['916 Pleasant Grove Blvd', 'Ste 150', 'Roseville, CA 95678']",916 Pleasant Grove Blvd,,,Roseville,95678,+19167712565
1665,2739-zóc,zócalo-folsom-folsom-3,Zócalo - Folsom,558,"['Breakfast & Brunch', 'Mexican', 'Cocktail Bars']","['2739 E Bidwell St', 'Folsom, CA 95630']",2739 E Bidwell St,,,Folsom,95630,+19166180303
1666,9160-ros,rose-tea-lounge-elk-grove-elk-grove,Rose Tea Lounge - Elk Grove,556,"['Bubble Tea', 'Coffee & Tea']","['9160 E Stockton Blvd', 'Ste 120', 'Elk Grove, CA 95624']",9160 E Stockton Blvd,,,Elk Grove,95624,+19166673748
1667,6900-esq,esquire-grill-sacramento-2,Esquire Grill,556,['American'],"['6900 Airport Blvd', 'Terminal B', 'Sacramento, CA 95837']",6900 Airport Blvd,Terminal B,Terminal B,Sacramento,95837,+19165276169
1668,2023-the,the-mimosa-house-el-dorado-hills-2,The Mimosa House,556,"['American', 'Breakfast & Brunch']","['2023 Vine St', 'Ste 100', 'El Dorado Hills, CA 95762']",2023 Vine St,,,El Dorado Hills,95762,+19169340965
1669,4730-elb,el-burrito-taqueria-sacramento-4,El Burrito Taqueria,554,['Mexican'],"['4730 Natomas Blvd', 'Ste 170', 'Sacramento, CA 95835']",4730 Natomas Blvd,,,Sacramento,95835,+19164194333
1670,9174-yos,yoshi-japanese-restaurant-elk-grove,Yoshi Japanese Restaurant,554,"['Japanese', 'Sushi Bars']","['9174 Franklin Blvd', 'Elk Grove, CA 95758']",9174 Franklin Blvd,,,Elk Grove,95758,+19163916822
1671,2030-blu,blue-house-korean-bbq-roseville-2,Blue House Korean BBQ,550,"['Korean', 'Barbeque']","['2030 Douglas Blvd', 'Ste 22', 'Roseville, CA 95661']",2030 Douglas Blvd,,,Roseville,95661,+19164726598
1672,815-sii,siinos-pizza-pasta-and-grill-lincoln,Siino's Pizza Pasta & Grill,550,"['Pizza', 'Italian', 'American']","['815 Twelve Bridges Dr', 'Lincoln, CA 95648']",815 Twelve Bridges Dr,,,Lincoln,95648,+19165430069
1673,132-zen,zen-toro-japanese-bistro-and-sushi-bar-davis,Zen Toro Japanese Bistro & Sushi Bar,550,"['Sushi Bars', 'Japanese']","['132 E St', 'Ste 100', 'Davis, CA 95616']",132 E St,,,Davis,95616,+15307530154
1674,960-sha,sharis-cafe-and-pies-sacramento-2,Shari's Cafe and Pies,549,"['Diners', 'American', 'Breakfast & Brunch']","['960 Florin Rd', 'Sacramento, CA 95831']",960 Florin Rd,,,Sacramento,95831,+19164220366
1675,223-taq,taqueria-el-burrito-davis,Taqueria El Burrito,549,['Mexican'],"['223 F St', 'Davis, CA 95616']",223 F St,,,Davis,95616,+15307561606
1676,1000-rel,relish-burger-bar-el-dorado-hills-2,Relish Burger Bar,548,"['Burgers', 'Bars']","['1000 White Rock Rd', 'El Dorado Hills, CA 95762']",1000 White Rock Rd,,,El Dorado Hills,95762,+19169333111
1677,731-the,the-old-spaghetti-factory-roseville,The Old Spaghetti Factory,546,"['Italian', 'Caterers']","['731 Sunrise Ave', 'Roseville, CA 95661']",731 Sunrise Ave,,,Roseville,95661,+19167733950
1678,6700-bla,black-bear-diner-roseville-roseville,Black Bear Diner - Roseville,545,"['American', 'Diners', 'Breakfast & Brunch']","['6700 Stanford Ranch Rd', 'Roseville, CA 95678']",6700 Stanford Ranch Rd,,,Roseville,95678,+19167888101
1679,5734-sol,sol-cubano-north-highlands,Sol Cubano,544,['Cuban'],"['5734 Watt Ave', 'North Highlands, CA 95660']",5734 Watt Ave,,,North Highlands,95660,+19163322883
1680,1411-dos,dos-coyotes-border-cafe-davis-2,Dos Coyotes Border Cafe,543,"['Tex-Mex', 'Tacos']","['1411 W Covell Blvd', 'Davis, CA 95616']",1411 W Covell Blvd,,,Davis,95616,+15307530922
1681,7925-bla,black-angus-steakhouse-citrus-heights,Black Angus Steakhouse,542,"['Steakhouses', 'American', 'Seafood']","['7925 Greenback Ln', 'Citrus Heights, CA 95610']",7925 Greenback Ln,,,Citrus Heights,95610,+14244430741
1682,9105-app,applebees-grill-bar-elk-grove,Applebee's Grill + Bar,540,"['American', 'Sports Bars', 'Burgers']","['9105 E Stockton Blvd', 'Elk Grove, CA 95624']",9105 E Stockton Blvd,,,Elk Grove,95624,+19166850321
1683,6160-cel,celestinos-ny-pizza-and-pasta-rocklin,Celestino's NY Pizza & Pasta,540,"['Pizza', 'Pasta Shops']","['6160 Stanford Ranch Rd', 'Ste 900', 'Rocklin, CA 95765']",6160 Stanford Ranch Rd,,,Rocklin,95765,+19167718600
1684,2756-jac,jacks-urban-eats-folsom-2,Jack's Urban Eats,539,"['Sandwiches', 'American', 'Salad']","['2756 E Bidwell St', 'Broadstone Marketplace', 'Folsom, CA 95630']",2756 E Bidwell St,Broadstone Marketplace,Broadstone Marketplace,Folsom,95630,+19169845553
1685,11755-fab,fabians-italian-bistro-and-bar-fair-oaks,Fabian's Italian Bistro & Bar,536,"['Italian', 'Wine Bars', 'Cocktail Bars']","['11755 Fair Oaks Blvd', 'Fair Oaks, CA 95628']",11755 Fair Oaks Blvd,,,Fair Oaks,95628,+19165369891
1686,424-the,the-river-thai-cuisine-folsom,The River Thai Cuisine,535,"['Thai', 'Salad', 'Seafood']","['424 E Bidwell St', 'Folsom, CA 95630']",424 E Bidwell St,,,Folsom,95630,+19163308971
1687,610-mis,mishkas-cafe-davis,Mishka's Cafe,534,['Coffee & Tea'],"['610 2nd St', 'Davis, CA 95616']",610 2nd St,,,Davis,95616,+15307590811
1688,731-gol,golden-koi-buffet-roseville,Golden Koi Buffet,534,"['Buffets', 'Chinese', 'Seafood']","['731 Pleasant Glove Blvd', 'Ste 100', 'Roseville, CA 95678']",731 Pleasant Glove Blvd,,,Roseville,95678,+19167898888
1689,9634-smo,smokey-oaks-tavern-fair-oaks,Smokey Oaks Tavern,530,"['Bars', 'American', 'Sandwiches']","['9634 Fair Oaks Blvd', 'Fair Oaks, CA 95628']",9634 Fair Oaks Blvd,,,Fair Oaks,95628,+19165369330
1690,129-dav,davis-noodle-city-davis,Davis Noodle City,529,"['Taiwanese', 'Chinese', 'Noodles']","['129 E St D1', 'Davis, CA 95616']",129 E St D1,,,Davis,95616,+15307572618
1691,6506-pri,prime-wok-express-rocklin,Prime Wok Express,526,"['Chinese', 'Fast Food', 'Noodles']","['6506 Lonetree Rd', 'Ste 100', 'Rocklin, CA 95765']",6506 Lonetree Rd,,,Rocklin,95765,+19167881688
1692,835-zak,zakuro-lincoln,Zakuro,526,"['Sushi Bars', 'Japanese']","['835 Twelve Bridges Dr', 'Lincoln, CA 95648']",835 Twelve Bridges Dr,,,Lincoln,95648,+19165434455
1693,409-bri,brissa-and-co-folsom,Brissa & Co,525,"['Mexican', 'Bakeries', 'Coffee & Tea']","['409 Natoma St', 'Folsom, CA 95630']",409 Natoma St,,,Folsom,95630,+19165972972
1694,8325-tco,t-coffee-tea-elk-grove-sacramento-2,T% Coffee + Tea - Elk Grove,523,"['Bubble Tea', 'Coffee & Tea', 'Juice Bars & Smoothies']","['8325 Elk Grove Florin Rd', 'Ste 200', 'Sacramento, CA 95829']",8325 Elk Grove Florin Rd,,,Sacramento,95829,+19168952984
1695,201-bre,brewsters-bar-and-grill-galt-9,Brewsters Bar & Grill,522,"['New American', 'Breakfast & Brunch', 'Venues & Event Spaces']","['201 4th St', 'Galt, CA 95632']",201 4th St,,,Galt,95632,+12092517355
1696,181-out,outback-steakhouse-roseville-2,Outback Steakhouse,522,"['Steakhouses', 'Desserts']","['181 N Sunrise Ave', 'Roseville, CA 95661']",181 N Sunrise Ave,,,Roseville,95661,+19167726060
1697,1010-36h,36-handles-public-house-el-dorado-hills-4,36 Handles Public House,521,"['New American', 'Gastropubs', 'Venues & Event Spaces']","['1010 White Rock Rd', 'Ste 100', 'El Dorado Hills, CA 95762']",1010 White Rock Rd,,,El Dorado Hills,95762,+19169413606
1698,7221-out,outback-steakhouse-elk-grove,Outback Steakhouse,521,['Steakhouses'],"['7221 Laguna Blvd', 'Elk Grove, CA 95758']",7221 Laguna Blvd,,,Elk Grove,95758,+19167140141
1699,1104-mim,mimis-cafe-roseville-2,Mimi's Cafe,521,"['Breakfast & Brunch', 'French']","['1104 Galleria Blvd', 'Roseville, CA 95661']",1104 Galleria Blvd,,,Roseville,95661,+19167802646
1700,4725-lis,lis-mongolian-bbq-carmichael,Li's Mongolian BBQ,520,"['Barbeque', 'Mongolian']","['4725 Manzanita Ave', 'Carmichael, CA 95608']",4725 Manzanita Ave,,,Carmichael,95608,+19166643920
1701,10271-sab,sabores-mexican-cuisine-roseville,Sabores Mexican Cuisine,520,"['Mexican', 'Salad', 'Seafood']","['10271 Fairway Dr', 'Ste 140', 'Roseville, CA 95678']",10271 Fairway Dr,,,Roseville,95678,+19167862262
1702,500-myb,my-burma-davis,My Burma,518,"['Burmese', 'Asian Fusion']","['500 1st St', 'Ste 11', 'Davis, CA 95616']",500 1st St,,,Davis,95616,+15302315229
1703,7700-gol,golden-corral-buffet-and-grill-sacramento-3,Golden Corral Buffet & Grill,516,"['Buffets', 'American', 'Southern']","['7700 W Stockton Blvd', 'Sacramento, CA 95823']",7700 W Stockton Blvd,,,Sacramento,95823,+19166894300
1704,599-old,old-town-pizza-lincoln,Old Town Pizza,516,"['Pizza', 'Desserts', 'Beer Bar']","['599 Lincoln Blvd', 'Lincoln, CA 95648']",599 Lincoln Blvd,,,Lincoln,95648,+19166457677
1705,3698-log,logans-roadhouse-sacramento-3,Logan's Roadhouse,516,"['Steakhouses', 'American', 'Bars']","['3698 N Freeway Blvd', 'Sacramento, CA 95834']",3698 N Freeway Blvd,,,Sacramento,95834,+19164198100
1706,5500-sma,smashburger-citrus-heights-2,Smashburger,515,"['Burgers', 'Chicken Wings', 'American']","['5500 Sunrise Blvd', 'Ste 100', 'Citrus Heights, CA 95610']",5500 Sunrise Blvd,,,Citrus Heights,95610,+19169661562
1707,3541-win,wingstop-sacramento-6,Wingstop,515,['Chicken Wings'],"['3541 N Freeway Blvd', 'Sacramento, CA 95834']",3541 N Freeway Blvd,,,Sacramento,95834,+19162639465
1708,2216-gan,gangnam-ave-rancho-cordova-2,Gangnam Ave,514,"['Korean', 'Do-It-Yourself Food', 'Asian Fusion']","['2216 Sunrise Blvd', 'Rancho Cordova, CA 95670']",2216 Sunrise Blvd,,,Rancho Cordova,95670,+19168405645
1709,25-pup,pupuseria-la-chicana-woodland,Pupuseria La Chicana,514,"['Mexican', 'Salvadoran']","['25 Purity Plz', 'Woodland, CA 95695']",25 Purity Plz,,,Woodland,95695,+15306680270
1710,12401-the,the-old-spaghetti-factory-rancho-cordova,The Old Spaghetti Factory,514,"['Italian', 'Caterers']","['12401 Folsom Blvd', 'Rancho Cordova, CA 95742']",12401 Folsom Blvd,,,Rancho Cordova,95742,+19169850822
1711,805-hop,hop-sing-palace-folsom,Hop Sing Palace,513,['Chinese'],"['805 Sutter St', 'Folsom, CA 95630']",805 Sutter St,,,Folsom,95630,+19169857309
1712,2600-ruc,ruchi-indian-cuisine-sacramento,Ruchi Indian Cuisine,513,"['Indian', 'Halal']","['2600 Gateway Oaks Dr', 'Sacramento, CA 95833']",2600 Gateway Oaks Dr,,,Sacramento,95833,+19169272600
1713,428-moj,mojo-s-lounge-and-kitchen428-restaurant-woodland,Mojo’s Lounge & Kitchen428 Restaurant,512,"['New American', 'Lounges', 'Gluten-Free']","['428 1st St', 'Woodland, CA 95695']",428 1st St,,,Woodland,95695,+15306610428
1714,1300-whi,whiteys-jolly-kone-west-sacramento,Whitey's Jolly Kone,511,"['Burgers', 'Ice Cream & Frozen Yogurt', 'Mexican']","['1300 Jefferson Blvd', 'West Sacramento, CA 95691']",1300 Jefferson Blvd,,,West Sacramento,95691,+19163713605
1715,2475-res,rescate-coffee-elk-grove,Rescate Coffee,511,"['Coffee & Tea', 'Breakfast & Brunch', 'Bakeries']","['2475 Elk Grove Blvd', 'Ste 160', 'Elk Grove, CA 95758']",2475 Elk Grove Blvd,,,Elk Grove,95758,+19168978459
1716,12251-sam,samurai-sushi-rancho-cordova,Samurai Sushi,511,"['Sushi Bars', 'Japanese', 'Venues & Event Spaces']","['12251 Folsom Blvd', 'Rancho Cordova, CA 95742']",12251 Folsom Blvd,,,Rancho Cordova,95742,+19163531112
1717,9660-gog,gogi-korean-bbq-and-hot-pot-elk-grove,GoGi Korean BBQ & Hot Pot,510,"['Hot Pot', 'Korean', 'Buffets']","['9660 Bruceville Rd', 'Elk Grove, CA 95757']",9660 Bruceville Rd,,,Elk Grove,95757,+19163788889
1718,222-tea,tea-list-davis,Tea List,511,"['Coffee & Tea', 'Tea Rooms', 'Sandwiches']","['222 D St', 'Ste 3', 'Davis, CA 95616']",222 D St,,,Davis,95616,+15307502700
1719,407-laz,lazi-cow-davis-davis,Lazi Cow - Davis,510,"['Desserts', 'Bubble Tea', 'Ramen']","['407 G St', 'Ste 4', 'Davis, CA 95616']",407 G St,,,Davis,95616,+15307462088
1720,127-ros,rosemarys-farm-to-fork-cafe-dixon-2,Rosemary's Farm To Fork Cafe,510,"['Cafes', 'Gluten-Free']","['127 N 1st St', 'Dixon, CA 95620']",127 N 1st St,,,Dixon,95620,+17076400606
1721,9600-pho,pho-lotus-vietnamese-restaurant-elk-grove,Pho Lotus Vietnamese Restaurant,510,['Vietnamese'],"['9600 Bruceville Rd', 'Ste 100', 'Elk Grove, CA 95757']",9600 Bruceville Rd,,,Elk Grove,95757,+19166869474
1722,7086-hay,haya-sushi-citrus-heights,Haya Sushi,508,['Sushi Bars'],"['7086 Auburn Blvd', 'Citrus Heights, CA 95621']",7086 Auburn Blvd,,,Citrus Heights,95621,+19167251588
1723,6900-caf,cafeteria-15l-airport-sacramento,Cafeteria 15L - Airport,507,"['American', 'Breakfast & Brunch']","['6900 Airport Blvd', 'Sacramento International Airport Terminal B', 'Sacramento, CA 95837']",6900 Airport Blvd,Sacramento International Airport Terminal B,Sacramento International Airport Terminal B,Sacramento,95837,
1724,7410-chi,chilis-elk-grove-3,Chili's,506,"['American', 'Tex-Mex', 'Bars']","['7410 Laguna Blvd', 'Elk Grove, CA 95758']",7410 Laguna Blvd,,,Elk Grove,95758,+19164782478
1725,223-red,red-88-davis-davis,Red 88 - Davis,506,"['Bars', 'Noodles']","['223 G St', 'Davis, CA 95616']",223 G St,,,Davis,95616,+15307587338
1726,912-chi,chick-fil-a-roseville,Chick-fil-A,505,"['Fast Food', 'Chicken Shop', 'Salad']","['912 Pleasant Grove Blvd', 'Roseville, CA 95678']",912 Pleasant Grove Blvd,,,Roseville,95678,+19167735558
1727,6021-jol,jollibee-sacramento-6,Jollibee,504,"['Fast Food', 'Chicken Shop']","['6021 Mack Rd', 'Sacramento, CA 95823']",6021 Mack Rd,,,Sacramento,95823,+19163996023
1728,7600-pho,pho-bac-hoa-viet-sacramento-3,Pho Bac Hoa Viet,503,"['Vietnamese', 'Chinese', 'Noodles']","['7600 Greenhaven Dr', 'Ste 9', 'Sacramento, CA 95831']",7600 Greenhaven Dr,,,Sacramento,95831,+19163930138
1729,4845-roc,rocklin-donuts-and-cinnamon-rocklin,Rocklin Donuts & Cinnamon,502,"['Donuts', 'Desserts', 'Coffee & Tea']","['4845 Granite Dr', 'Ste B', 'Rocklin, CA 95677']",4845 Granite Dr,,,Rocklin,95677,+19162517468
1730,25004-his,hisui-sushi-folsom,Hisui Sushi,500,"['Japanese', 'Sushi Bars', 'Asian Fusion']","['25004 Blue Ravine Rd', 'Ste 107', 'Folsom, CA 95630']",25004 Blue Ravine Rd,,,Folsom,95630,+19169857778
1731,6049-gar,garcias-mexican-restaurant-carmichael,Garcia's Mexican Restaurant,500,['Mexican'],"['6049 Madison Ave', 'Carmichael, CA 95608']",6049 Madison Ave,,,Carmichael,95608,+19163443177
1732,8785-osa,osaka-sushi-sacramento,Osaka Sushi,499,"['Japanese', 'Sushi Bars']","['8785 Center Pkwy', 'Ste B140', 'Sacramento, CA 95823']",8785 Center Pkwy,,,Sacramento,95823,+19166898228
1733,6231-red,red-lobster-citrus-heights,Red Lobster,499,"['Seafood', 'American']","['6231 Sunrise Blvd', 'Citrus Heights, CA 95610']",6231 Sunrise Blvd,,,Citrus Heights,95610,+19167266694
1734,2791-alo,aloha-sushi-folsom,Aloha Sushi,498,['Sushi Bars'],"['2791 E Bidwell St', 'Ste 700', 'Folsom, CA 95630']",2791 E Bidwell St,,,Folsom,95630,+19169843777
1735,6815-uni,university-of-beer-rocklin-rocklin-2,University of Beer - Rocklin,498,"['Sports Bars', 'New American', 'Caterers']","['6815 Lonetree Blvd', 'Ste 101', 'Rocklin, CA 95765']",6815 Lonetree Blvd,,,Rocklin,95765,+19169188048
1736,1160-oli,olive-garden-italian-restaurant-roseville-5,Olive Garden Italian Restaurant,498,"['Italian', 'Salad', 'Soup']","['1160 Galleria Blvd', 'Roseville, CA 95678']",1160 Galleria Blvd,,,Roseville,95678,+19167836005
1737,8433-tea,tea-culture-elk-grove,Tea Culture,497,"['Desserts', 'Bubble Tea']","['8433 Elk Grove Florin Rd', 'Elk Grove, CA 95624']",8433 Elk Grove Florin Rd,,,Elk Grove,95624,+19166887177
1738,455-laf,la-fornaretta-newcastle,La Fornaretta,497,"['Italian', 'Wine Bars', 'Pizza']","['455 Main St', 'Ste 4', 'Newcastle, CA 95658']",455 Main St,,,Newcastle,95658,+19166631338
1739,8403-par,paris-banh-mi-elk-grove-elk-grove-2,Paris Banh Mi - Elk Grove,495,"['Vietnamese', 'Sandwiches', 'Cafes']","['8403 Elk Grove Blvd', 'Elk Grove, CA 95758']",8403 Elk Grove Blvd,,,Elk Grove,95758,+19168292452
1740,2320-kit,kitchen747-roseville,kitchen747,495,"['Pizza', 'Desserts', 'American']","['2320 Pleasant Grove Blvd', 'Roseville, CA 95747']",2320 Pleasant Grove Blvd,,,Roseville,95747,+19165407999
1741,185-mik,mikuni-japanese-restaurant-and-sushi-bar-folsom,Mikuni Japanese Restaurant & Sushi Bar,494,"['Japanese', 'Sushi Bars', 'Seafood']","['185 Placerville Rd', 'Ste 100', 'Folsom, CA 95630']",185 Placerville Rd,,,Folsom,95630,+19169345250
1742,7470-som,somisomi-elk-grove-4,Somisomi,492,"['Ice Cream & Frozen Yogurt', 'Desserts', 'Korean']","['7470 Elk Grove Blvd', 'Ste 100', 'Elk Grove, CA 95757']",7470 Elk Grove Blvd,,,Elk Grove,95757,+19168961600
1743,106-squ,squeeze-burger-roseville-roseville,Squeeze Burger- Roseville,490,"['Burgers', 'American']","['106 N Sunrise Ave', 'Roseville, CA 95661']",106 N Sunrise Ave,,,Roseville,95661,+19167832874
1744,771-nug,nugget-markets-roseville,Nugget Markets,489,"['Grocery', 'Fruits & Veggies', 'Sandwiches']","['771 Pleasant Grove Blvd', 'Roseville, CA 95678']",771 Pleasant Grove Blvd,,,Roseville,95678,+19167467799
1745,5445-oli,olive-garden-italian-restaurant-citrus-heights-3,Olive Garden Italian Restaurant,486,"['Italian', 'Salad', 'Soup']","['5445 Sunrise Blvd', 'Citrus Heights, CA 95610']",5445 Sunrise Blvd,,,Citrus Heights,95610,+19169659537
1746,3101-eat,eat-a-pita-rancho-cordova,Eat A Pita,485,"['Mediterranean', 'Greek']","['3101 Zinfandel Dr', 'Ste 138', 'Rancho Cordova, CA 95670']",3101 Zinfandel Dr,,,Rancho Cordova,95670,+19168580588
1747,4300-yum,yum-buffet-and-grill-sacramento,Yum Buffet and Grill,484,"['Sushi Bars', 'Buffets', 'Chinese']","['4300 Florin Rd', 'Sacramento, CA 95823']",4300 Florin Rd,,,Sacramento,95823,+19162722997
1748,7465-del,delish-pizza-north-highlands-2,Delish Pizza,483,"['Pizza', 'Chicken Wings']","['7465 Watt Ave', 'Ste 105', 'North Highlands, CA 95660']",7465 Watt Ave,,,North Highlands,95660,+19163328888
1749,131-kob,kobe-teppanyaki-and-sushi-lincoln-2,Kobe Teppanyaki & Sushi,482,"['Japanese', 'Sushi Bars', 'Asian Fusion']","['131 Ferrari Ranch Rd', 'Lincoln, CA 95648']",131 Ferrari Ranch Rd,,,Lincoln,95648,+19165436888
1750,2721-fir,fire-wings-natomas-sacramento,Fire Wings - Natomas,482,['Chicken Wings'],"['2721 Del Paso Rd', 'Ste 110', 'Sacramento, CA 95835']",2721 Del Paso Rd,,,Sacramento,95835,+19169990059
1751,5080-flo,flour-dust-pizza-roseville-3,Flour Dust Pizza,481,"['Pizza', 'Italian', 'Beer Bar']","['5080 Foothills Blvd', 'Ste 5', 'Roseville, CA 95747']",5080 Foothills Blvd,,,Roseville,95747,+19167735080
1752,327-fou,fourscore-coffee-house-roseville,Fourscore Coffee House,481,['Coffee & Tea'],"['327 Lincoln St', 'Roseville, CA 95678']",327 Lincoln St,,,Roseville,95678,+19163900367
1753,7311-din,ding-tea-sacramento-sacramento,Ding Tea - Sacramento,480,"['Bubble Tea', 'Coffee & Tea', 'Juice Bars & Smoothies']","['7311 W Stockton Blvd', 'Ste 120', 'Sacramento, CA 95823']",7311 W Stockton Blvd,,,Sacramento,95823,+19166818854
1754,2137-bla,blaze-pizza-gold-river,Blaze Pizza,480,"['Salad', 'Pizza', 'Fast Food']","['2137 Golden Centre Ln', 'Ste 20', 'Gold River, CA 95670']",2137 Golden Centre Ln,,,Gold River,95670,+19167426027
1755,8848-bob,bober-tea-and-coffee-sacramento-9,Bober Tea & Coffee,475,"['Bubble Tea', 'Coffee & Tea', 'Pancakes']","['8848 Calvine Rd', 'Ste 160', 'Sacramento, CA 95828']",8848 Calvine Rd,,,Sacramento,95828,+19168292321
1756,998-bon,bonsai-japanese-cuisine-roseville-5,Bonsai Japanese Cuisine,475,"['Sushi Bars', 'Ramen', 'Japanese Curry']","['998 Sunrise Ave', 'Ste 100', 'Roseville, CA 95661']",998 Sunrise Ave,,,Roseville,95661,+19167494767
1757,4940-gol,golden-corral-buffet-and-grill-north-highlands-2,Golden Corral Buffet & Grill,475,"['Buffets', 'American', 'Southern']","['4940 Watt Ave', 'North Highlands, CA 95660']",4940 Watt Ave,,,North Highlands,95660,+19163484396
1758,1160-sol,solano-baking-dixon-4,Solano Baking,474,"['Donuts', 'Sandwiches', 'Breakfast & Brunch']","['1160 Pitt School Rd', 'Ste C', 'Dixon, CA 95620']",1160 Pitt School Rd,,,Dixon,95620,+17076780950
