,key,alias,name,rating,price,review_count,categories,lat,lon,display_address,addy_one,addy_two,addy_three,city,zip_code,phone
3154,190-nuy,nu-yo-frozen-yogurt-roseville,Nu Yo Frozen Yogurt,4.4,$$,25,['Ice Cream & Frozen Yogurt'],38.793847,-121.325156,"['190 Roseville Pkwy', 'Ste 150', 'Roseville, CA 95747']",190 Roseville Pkwy,,,Roseville,95747,19167912021.0
3155,7873-rou,round-table-pizza-citrus-heights-4,Round Table Pizza,1.9,$$,117,['Pizza'],38.7094343959875,-121.311996406082,"['7873 Lichen Dr', 'Citrus Heights, CA 95621']",7873 Lichen Dr,,,Citrus Heights,95621,19167235910.0
3156,2101-7el,7-eleven-rocklin-5,7-Eleven,2.2,$,16,"['Convenience Stores', 'Gas Stations', 'Coffee & Tea']",38.810914,-121.2828636,"['2101 Sunset Blvd', 'Rocklin, CA 95765']",2101 Sunset Blvd,,,Rocklin,95765,19163152182.0
3157,4790-lit,little-caesars-rocklin,Little Caesars,2.3,$,35,"['Pizza', 'Chicken Wings']",38.78823,-121.21538,"['4790 Rocklin Rd', 'Rocklin, CA 95677']",4790 Rocklin Rd,,,Rocklin,95677,19166259480.0
3158,190-mod,mod-pizza-roseville,MOD Pizza,3.4,$$,52,['Pizza'],38.79399814699199,-121.32525731946036,"['190 Roseville Pkwy', 'Ste 100', 'Roseville, CA 95747']",190 Roseville Pkwy,,,Roseville,95747,19167491350.0
3159,4790-taq,taqueria-los-cabos-rocklin,Taqueria Los Cabos,3.8,$,126,['Mexican'],38.7882963352261,-121.215267595825,"['4790 Rocklin Rd', 'Ste 4', 'Rocklin, CA 95677']",4790 Rocklin Rd,,,Rocklin,95677,19166301160.0
3160,7847-ral,raleys-citrus-heights,Raley's,2.9,$$,82,"['Grocery', 'Delis', 'Beer, Wine & Spirits']",38.7094566347546,-121.3132326,"['7847 Lichen Dr', 'Citrus Heights, CA 95621']",7847 Lichen Dr,,,Citrus Heights,95621,19167224535.0
3161,140-jam,jamba-roseville-9,Jamba,4.1,$,14,"['Juice Bars & Smoothies', 'Sandwiches']",38.7882,-121.31092,"['140 Roseville Pkwy', 'Ste 130', 'Roseville, CA 95747']",140 Roseville Pkwy,,,Roseville,95747,
3162,140-sta,starbucks-roseville-49,Starbucks,2.7,$$,25,['Coffee & Tea'],38.79469494,-121.32519645,"['140 Roseville Pkwy', 'Roseville, CA 95661']",140 Roseville Pkwy,,,Roseville,95661,19168058730.0
3163,7442-sam,sam-classic-burgers-citrus-heights,Sam Classic Burgers,3.9,$,155,['Burgers'],38.70133,-121.28989,"['7442 Auburn Blvd', 'Citrus Heights, CA 95610']",7442 Auburn Blvd,,,Citrus Heights,95610,19167237512.0
3164,1509-nug,nugget-markets-roseville-2,Nugget Markets,4.0,$$,59,"['Grocery', 'Fruits & Veggies', 'Sandwiches']",38.793954332694,-121.32621440795812,"['1509 Blue Oaks Blvd', 'Roseville, CA 95747']",1509 Blue Oaks Blvd,,,Roseville,95747,19169181900.0
3165,1240-elm,el-mariachi-taqueria-rocklin,El Mariachi Taqueria,3.4,$$,179,"['Mexican', 'Seafood', 'Breakfast & Brunch']",38.811430200673946,-121.2845536306844,"['1240 Sunset Blvd', 'Ste 700', 'Rocklin, CA 95765']",1240 Sunset Blvd,,,Rocklin,95765,19164358491.0
3166,1240-nom,noma-sushi-and-ramen-rocklin-2,NOMA Sushi and Ramen,4.0,$$,313,"['Sushi Bars', 'Ramen']",38.81135,-121.28469,"['1240 Sunset Blvd', 'Ste 100', 'Rocklin, CA 95765']",1240 Sunset Blvd,,,Rocklin,95765,19164351600.0
3167,1525-urb,urban-rolls-roseville-roseville-2,Urban Rolls Roseville,4.5,$$,113,"['Bubble Tea', 'Noodles', 'Sandwiches']",38.79394583492039,-121.32718885954158,"['1525 Blue Oaks Blvd', 'Ste 130', 'Roseville, CA 95747']",1525 Blue Oaks Blvd,,,Roseville,95747,19169006022.0
3168,4505-roc,rocklin-mini-mart-rocklin,Rocklin Mini Mart,4.5,$,10,['Grocery'],38.799388885498,-121.226150512695,"['4505 Pacific St', 'Rocklin, CA 95677']",4505 Pacific St,,,Rocklin,95677,19166321455.0
3169,7850-mcd,mcdonalds-citrus-heights-4,McDonald's,1.5,$,123,"['Fast Food', 'Burgers', 'Coffee & Tea']",38.707801,-121.312419,"['7850 Lichen Dr', 'Citrus Heights, CA 95621']",7850 Lichen Dr,,,Citrus Heights,95621,19167217773.0
3170,7853-dut,dutch-bros-coffee-citrus-heights-3,Dutch Bros Coffee,3.7,$$,48,"['Coffee & Tea', 'Juice Bars & Smoothies']",38.708323,-121.313479,"['7853 Lichen Dr', 'Citrus Heights, CA 95621']",7853 Lichen Dr,,,Citrus Heights,95621,15419554700.0
3171,7800-76c,76-citrus-heights,76,2.6,$$,11,"['Gas Stations', 'Convenience Stores']",38.707851,-121.312995,"['7800 Lichen Dr', 'Citrus Heights, CA 95621']",7800 Lichen Dr,,,Citrus Heights,95621,19167237600.0
3172,6435-wen,wendys-citrus-hts,Wendy's,1.7,$,102,"['Fast Food', 'Burgers']",38.707871,-121.31391,"['6435 Antelope Road', 'Citrus Hts., CA 95621']",6435 Antelope Road,,,Citrus Hts.,95621,19167255883.0
3173,2100-sma,smashburger-roseville-4,Smashburger,2.8,$,149,"['Burgers', 'Chicken Wings', 'Juice Bars & Smoothies']",45.005372823291175,-93.1656577622538,"['2100 N Snelling Ave', 'Ste 65A', 'Roseville, MN 55113']",2100 N Snelling Ave,,,Roseville,55113,16512510753.0
3174,6502-pop,popeyes-louisiana-kitchen-citrus-heights,Popeyes Louisiana Kitchen,1.8,$,215,"['Chicken Wings', 'Fast Food']",38.706994,-121.313011,"['6502 Antelope Rd', 'Citrus Heights, CA 95621']",6502 Antelope Rd,,,Citrus Heights,95621,19167296860.0
3175,5681-hal,halftime-bar-and-grill-rocklin,Halftime Bar & Grill,2.6,$$,114,"['Sports Bars', 'American']",38.8127518,-121.2887268,"['5681 Lonetree Blvd', 'Rocklin, CA 95765']",5681 Lonetree Blvd,,,Rocklin,95765,19166263600.0
3176,6440-tac,taco-bell-citrus-heights-2,Taco Bell,2.0,$,85,"['Mexican', 'Fast Food']",38.70703,-121.313443,"['6440 Antelope Rd', 'Citrus Heights, CA 95621']",6440 Antelope Rd,,,Citrus Heights,95621,19167221173.0
3177,6401-hon,honey-donuts-citrus-heights,Honey Donuts,4.5,$,69,['Donuts'],38.70773,-121.31498,"['6401 Antelope Rd', 'Citrus Heights, CA 95621']",6401 Antelope Rd,,,Citrus Heights,95621,19167219765.0
3178,6401-gia,giant-pizza-citrus-heights-2,Giant Pizza,3.3,$$,64,['Pizza'],38.70773,-121.31498,"['6401 Antelope Rd', 'Ste C', 'Citrus Heights, CA 95621']",6401 Antelope Rd,,,Citrus Heights,95621,19167263000.0
3179,1517-del,del-taco-roseville-3,Del Taco,1.9,$,79,"['Fast Food', 'Mexican']",38.795128987690646,-121.32844164091462,"['1517 Blue Oaks Blvd', 'Roseville, CA 95747']",1517 Blue Oaks Blvd,,,Roseville,95747,19167971518.0
3180,6401-7el,7-eleven-citrus-heights-3,7-Eleven,3.8,$,11,"['Convenience Stores', 'Coffee & Tea']",38.7076982,-121.314995764787,"['6401 Antelope Rd', 'Citrus Heights, CA 95621']",6401 Antelope Rd,,,Citrus Heights,95621,19167257100.0
3181,1541-sma,smashburger-roseville-5,Smashburger,2.6,$$,137,"['Burgers', 'Chicken Wings', 'American']",38.79525,-121.3287,"['1541 Blue Oaks Blvd', 'Roseville, CA 95747']",1541 Blue Oaks Blvd,,,Roseville,95747,19169452888.0
3182,1492-wal,walgreens-roseville-8,Walgreens,1.4,$$,89,"['Drugstores', 'Cosmetics & Beauty Supply', 'Convenience Stores']",38.7960105999008,-121.327869556881,"['1492 Blue Oaks Blvd', 'Roseville, CA 95747']",1492 Blue Oaks Blvd,,,Roseville,95747,19169453896.0
3183,6456-sum,summer-hill-liquor-citrus-heights,Summer Hill Liquor,3.0,$$,4,"['Beer, Wine & Spirits']",38.706632,-121.313553,"['6456 Antelope Rd', 'Citrus Heights, CA 95621']",6456 Antelope Rd,,,Citrus Heights,95621,19167251627.0
3184,6456-pap,papa-murphys-citrus-heights-2,Papa Murphy's,3.0,$$,24,['Pizza'],38.70623,-121.3152651,"['6456 Tupelo Drive', 'Suite A-2', 'Citrus Heights, CA 95621']",6456 Tupelo Drive,,,Citrus Heights,95621,19167297272.0
3185,4451-sul,sullys-bar-and-grill-rocklin,Sully's Bar and Grill,4.4,$$,210,"['Bars', 'American', 'Sandwiches']",38.80046,-121.22437,"['4451 Pacific St', 'Rocklin, CA 95677']",4451 Pacific St,,,Rocklin,95677,19166305516.0
3186,6456-sub,subway-citrus-heights-19,Subway,2.2,$,26,"['Sandwiches', 'Fast Food']",38.7065450382603,-121.313778385899,"['6456 Tupelo Dr', 'Ste A1', 'Citrus Heights, CA 95621']",6456 Tupelo Dr,,,Citrus Heights,95621,19167214100.0
3187,9045-sta,starbucks-roseville-15,Starbucks,1.7,$$,19,['Coffee & Tea'],38.794057,-121.330625,"['9045 Woodcreek Oaks Blvd', 'Safeway', 'Roseville, CA 95747']",9045 Woodcreek Oaks Blvd,Safeway,Safeway,Roseville,95747,19167809919.0
3188,9045-saf,safeway-roseville-11,Safeway,2.8,$$,116,['Grocery'],38.7940789,-121.330650166001,"['9045 Woodcreek Oaks Blvd', 'Roseville, CA 95747']",9045 Woodcreek Oaks Blvd,,,Roseville,95747,19167809919.0
3189,6400-car,carls-jr-citrus-heights,Carl's Jr,1.7,$,73,"['Fast Food', 'Breakfast & Brunch', 'Burgers']",38.706997081715,-121.31503343928055,"['6400 Antelope Rd', 'Citrus Heights, CA 95621']",6400 Antelope Rd,,,Citrus Heights,95621,19167252521.0
3190,9065-car,carls-jr-roseville-2,Carl's Jr,2.2,$,44,"['Fast Food', 'Burgers', 'Breakfast & Brunch']",38.7948533,-121.329919,"['9065 Woodcreek Oaks Blvd', 'Roseville, CA 95747']",9065 Woodcreek Oaks Blvd,,,Roseville,95747,19167737423.0
3191,9055-rou,round-table-pizza-roseville-5,Round Table Pizza,2.6,$$,169,['Pizza'],38.79413162029682,-121.330756,"['9055 Woodcreek Oaks Blvd', 'Roseville, CA 95747']",9055 Woodcreek Oaks Blvd,,,Roseville,95747,19167888111.0
3192,1050-pow,power-market-rocklin-2,Power Market,2.7,$$,15,"['Gas Stations', 'Convenience Stores']",38.8142585754395,-121.286865234375,"['1050 Sunset Blvd', 'Rocklin, CA 95765']",1050 Sunset Blvd,,,Rocklin,95765,19164358465.0
3193,6432-bei,beijing-gourmet-citrus-heights,Beijing Gourmet,4.1,$,238,"['Chinese', 'Seafood', 'Noodles']",38.705577,-121.313821,"['6432 Tupelo Dr', 'Ste C', 'Citrus Heights, CA 95621']",6432 Tupelo Dr,,,Citrus Heights,95621,19167221892.0
3194,3291-top,tops-yogurt-rocklin,Tops Yogurt,3.7,$,109,['Ice Cream & Frozen Yogurt'],38.81429,-121.25575,"['3291 Stanford Ranch Rd', 'Rocklin, CA 95765']",3291 Stanford Ranch Rd,,,Rocklin,95765,19166251003.0
3195,3091-sta,starbucks-rocklin,Starbucks,2.8,$$,36,['Coffee & Tea'],38.81496787,-121.25850953,"['3091 Stanford Ranch Rd', 'Pad B-1', 'Rocklin, CA 95765']",3091 Stanford Ranch Rd,,,Rocklin,95765,19164351364.0
3196,3201-sub,subway-rocklin-13,Subway,3.9,$,28,"['Sandwiches', 'Fast Food']",38.8147971,-121.257209,"['3201 Stanford Ranch Rd', 'Ste 200', 'Rocklin, CA 95765']",3201 Stanford Ranch Rd,,,Rocklin,95765,19166251940.0
3197,5050-ban,bangkok-city-thai-cuisine-rocklin,Bangkok City Thai Cuisine,4.5,$$,277,['Thai'],38.787918,-121.20774,"['5050 Rocklin Rd', 'Ste A12', 'Rocklin, CA 95677']",5050 Rocklin Rd,,,Rocklin,95677,19166329282.0
3198,5050-kik,kikis-chicken-place-rocklin,Kiki's Chicken Place,3.9,$$,221,['Chicken Shop'],38.787886,-121.207165,"['5050 Rocklin Rd', 'Rocklin, CA 95677']",5050 Rocklin Rd,,,Rocklin,95677,19162592949.0
3199,5050-tok,tokyo-dori-rocklin,Tokyo Dori,3.8,$$,163,['Japanese'],38.788496,-121.20757,"['5050 Rocklin Rd', 'Ste A13', 'Rocklin, CA 95677']",5050 Rocklin Rd,,,Rocklin,95677,19166242841.0
3200,3221-cjs,cjs-pizza-bar-and-grill-rocklin,CJ's Pizza Bar and Grill,3.5,$$,97,"['Pizza', 'Sandwiches', 'Bars']",38.815405,-121.257109111979,"['3221 Stanford Ranch Rd', 'Ste 200', 'Rocklin, CA 95765']",3221 Stanford Ranch Rd,,,Rocklin,95765,19164353663.0
3201,7150-gil,gilbertos-tacos-citrus-heights-3,Gilberto's Tacos,4.4,$,239,['Mexican'],38.69638,-121.28992,"['7150 Auburn Blvd', 'Citrus Heights, CA 95610']",7150 Auburn Blvd,,,Citrus Heights,95610,19167453504.0
3202,7064-tem,temple-garden-citrus-heights-2,Temple Garden,3.9,$$,290,['Chinese'],38.694935,-121.270615,"['7064 Sunrise Blvd', 'Citrus Heights, CA 95610']",7064 Sunrise Blvd,,,Citrus Heights,95610,19162929588.0
3203,3021-sav,save-mart-rocklin-2,Save Mart,2.9,$$,71,"['Grocery', 'Bakeries']",38.8160407,-121.2585393,"['3021 Stanford Ranch Rd', 'Rocklin, CA 95765']",3021 Stanford Ranch Rd,,,Rocklin,95765,19164352828.0
3204,5070-sta,starbucks-rocklin-5,Starbucks,3.1,$$,68,['Coffee & Tea'],38.78828178,-121.20654233,"['5070 Rocklin Rd', 'Campus Plaza Shopping Center', 'Rocklin, CA 95677']",5070 Rocklin Rd,,,Rocklin,95677,19166243059.0
3205,5070-sub,subway-rocklin-14,Subway,4.1,$,16,"['Sandwiches', 'Fast Food']",38.7882922339622,-121.206539187417,"['5070 B Rocklin Rd', 'Rocklin, CA 95677']",5070 B Rocklin Rd,,,Rocklin,95677,19166243011.0
3206,4419-pot,pottery-world-cafe-rocklin-3,Pottery World Cafe,3.9,$$,313,"['Italian', 'Cafes', 'French']",38.79682,-121.21431,"['4419 Granite Dr', 'Rocklin, CA 95677']",4419 Granite Dr,,,Rocklin,95677,19166248080.0
3207,7040-rvi,r-vida-cantina-citrus-heights,R Vida Cantina,4.0,$$,207,['Mexican'],38.694444,-121.271174,"['7040 Sunrise Blvd', 'Citrus Heights, CA 95610']",7040 Sunrise Blvd,,,Citrus Heights,95610,19165609019.0
3208,7050-tim,timbers-at-the-lodge-roseville-2,Timbers At the Lodge,4.2,$$$,88,"['American', 'Breakfast & Brunch', 'Lounges']",38.777322543810094,-121.34732405396728,"['7050 Del Webb Blvd', 'Roseville, CA 95747']",7050 Del Webb Blvd,,,Roseville,95747,19167743838.0
3209,7521-cir,ciros-pizza-cafe-citrus-heights-2,Ciro's Pizza Cafe,3.7,$$,232,['Pizza'],38.6950785,-121.2896492,"['7521 Old Auburn Rd', 'Citrus Heights, CA 95610']",7521 Old Auburn Rd,,,Citrus Heights,95610,19167265757.0
3210,6986-cou,country-waffles-citrus-heights,Country Waffles,3.6,$$,159,"['Waffles', 'Breakfast & Brunch']",38.69322,-121.27115,"['6986 Sunrise Blvd', 'Citrus Heights, CA 95610']",6986 Sunrise Blvd,,,Citrus Heights,95610,19167220465.0
3211,7040-mrp,mr-pickles-sandwich-shop-citrus-heights,Mr. Pickle's Sandwich Shop,2.7,$$,126,"['Sandwiches', 'Salad', 'Soup']",38.693974,-121.2902051,"['7040 Sylvan Rd', 'Citrus Heights, CA 95610']",7040 Sylvan Rd,,,Citrus Heights,95610,19167215554.0
3212,6982-foo,foodmaxx-citrus-heights-2,FoodMaxx,2.4,$,71,"['Grocery', 'Bakeries']",38.6930914,-121.2697943,"['6982 Sunrise Blvd', 'Citrus Heights, CA 95610']",6982 Sunrise Blvd,,,Citrus Heights,95610,19167232446.0
3213,6974-tha,thai-orchid-citrus-heights-4,Thai Orchid,4.1,$$,277,"['Thai', 'Noodles', 'Soup']",38.692939,-121.270055,"['6974 Sunrise Blvd', 'Citrus Heights, CA 95610']",6974 Sunrise Blvd,,,Citrus Heights,95610,19167453173.0
3214,2041-tac,taco-bell-rocklin-4,Taco Bell,2.6,$,77,"['Mexican', 'Fast Food']",38.8193481,-121.2810197,"['2041 Wildcat Blvd', 'Rocklin, CA 95765']",2041 Wildcat Blvd,,,Rocklin,95765,19167515455.0
3215,7098-aan,a-and-w-restaurant-citrus-heights-3,A&W Restaurant,1.2,$,13,"['Burgers', 'Fast Food', 'Hot Dogs']",38.693874,-121.290763,"['7098 Auburn Blvd', 'Citrus Heights, CA 95621']",7098 Auburn Blvd,,,Citrus Heights,95621,19167261891.0
3216,7098-kfc,kfc-citrus-heights-4,KFC,1.5,$,156,"['Fast Food', 'Chicken Wings', 'Chicken Shop']",38.69402641961269,-121.29073093280458,"['7098 Auburn Blvd', 'Citrus Heights, CA 95621']",7098 Auburn Blvd,,,Citrus Heights,95621,19167261891.0
3217,7088-lit,little-caesars-pizza-citrus-heights,Little Caesars Pizza,2.6,$,41,"['Pizza', 'Chicken Wings']",38.693779,-121.2916559,"['7088 Auburn Blvd', 'Citrus Heights, CA 95621']",7088 Auburn Blvd,,,Citrus Heights,95621,19167251000.0
3218,7082-sta,starbucks-citrus-heights-4,Starbucks,2.7,$$,169,['Coffee & Tea'],38.6938547,-121.2917603,"['7082 Auburn Blvd', 'Citrus Heights, CA 95621']",7082 Auburn Blvd,,,Citrus Heights,95621,19167231827.0
3219,7010-sub,subway-citrus-heights-17,Subway,3.5,$,15,"['Sandwiches', 'Fast Food']",38.6895012,-121.2950756,"['7010 Auburn Blvd', 'Citrus Heights, CA 95621']",7010 Auburn Blvd,,,Citrus Heights,95621,19167295670.0
3220,7010-wal,walmart-supercenter-citrus-heights-2,Walmart Supercenter,2.6,$,186,"['Department Stores', 'Grocery']",38.68949,-121.29527,"['7010 Auburn Blvd', 'Citrus heights, CA 95621']",7010 Auburn Blvd,,,Citrus heights,95621,19167298077.0
3221,7000-cos,costco-wholesale-citrus-heights-3,Costco Wholesale,3.4,$$,359,"['Gas Stations', 'Convenience Stores', 'Wholesale Stores']",38.689427,-121.297084,"['7000 Auburn Blvd', 'Citrus Heights, CA 95621']",7000 Auburn Blvd,,,Citrus Heights,95621,19165604000.0
3222,6900-app,applebees-grill-bar-citrus-heights-2,Applebee's Grill + Bar,2.9,$$,307,"['American', 'Burgers', 'Sports Bars']",38.689892,-121.297311,"['6900 Auburn Blvd', 'Citrus Heights, CA 95621']",6900 Auburn Blvd,,,Citrus Heights,95621,19167213550.0
3223,6240-cit,citrus-plaza-market-citrus-heights,Citrus Plaza Market,3.9,$$,15,['Grocery'],38.6797294616699,-121.290824890137,"['6240 San Juan Ave', 'Ste B', 'Citrus Heights, CA 95610']",6240 San Juan Ave,,,Citrus Heights,95610,19167255445.0
3224,7301-saf,safeway-citrus-heights,Safeway,2.4,$$,126,['Grocery'],38.680075,-121.2939513462598,"['7301 Greenback Ln', 'Citrus Heights, CA 95621']",7301 Greenback Ln,,,Citrus Heights,95621,19167272424.0
3225,7301-tog,togos-sandwiches-citrus-heights-4,TOGO'S Sandwiches,2.9,$,47,"['Sandwiches', 'Delis', 'Fast Food']",38.679899,-121.294339,"['7301 Greenback Ln', '#C', 'Citrus Heights, CA 95621']",7301 Greenback Ln,,,Citrus Heights,95621,19167276330.0
3226,7301-bas,baskin-robbins-citrus-heights-2,Baskin-Robbins,3.4,$$,20,"['Ice Cream & Frozen Yogurt', 'Desserts', 'Custom Cakes']",38.679606,-121.2939535,"['7301 Greenback Ln #C', 'Citrus Heights, CA 95621']",7301 Greenback Ln #C,,,Citrus Heights,95621,19167276330.0
3227,6882-7el,7-eleven-citrus-heights-2,7-Eleven,2.3,$,12,"['Convenience Stores', 'Coffee & Tea']",38.6915058699433,-121.271076947451,"['6882 Sunrise Blvd', 'Citrus Heights, CA 95610']",6882 Sunrise Blvd,,,Citrus Heights,95610,19167234588.0
3228,7451-eri,ericas-cafe-citrus-heights,Erica's Cafe,3.8,$,226,['Breakfast & Brunch'],38.6786906,-121.2907140164505,"['7451 Greenback Ln', 'Citrus Heights, CA 95610']",7451 Greenback Ln,,,Citrus Heights,95610,19167287285.0
3229,6916-916,916-pizza-citrus-heights,916 Pizza,4.7,$$,53,"['Pizza', 'Desserts', 'Salad']",38.691775950933135,-121.2707326,"['6916 Sunrise Blvd', 'Citrus Heights, CA 95610']",6916 Sunrise Blvd,,,Citrus Heights,95610,19165609546.0
3230,7401-don,donut-king-citrus-heights,Donut King,4.2,$,257,"['Bakeries', 'Donuts']",38.678601,-121.292115,"['7401 Greenback Ln', 'Citrus Heights, CA 95610']",7401 Greenback Ln,,,Citrus Heights,95610,19167218687.0
3231,6970-dos,dos-rios-taqueria-citrus-heights,Dos Rios Taqueria,4.6,$,71,"['Mexican', 'Desserts', 'Breakfast & Brunch']",38.69250533,-121.27001567,"['6970 Sunrise Blvd', 'Citrus Heights, CA 95610']",6970 Sunrise Blvd,,,Citrus Heights,95610,19162420061.0
3232,7528-pap,papa-murphys-citrus-heights,Papa Murphy's,2.6,$$,53,['Pizza'],38.67787,-121.28892,"['7528 Greenback Lane', 'Citrus Heights, CA 95610']",7528 Greenback Lane,,,Citrus Heights,95610,19167227272.0
3233,6968-ton,tonys-liquors-citrus-heights,Tony's Liquors,2.8,$$$,12,"['Beer, Wine & Spirits']",38.692434,-121.269901,"['6968 Sunrise Blvd', 'Citrus Heights, CA 95610']",6968 Sunrise Blvd,,,Citrus Heights,95610,19167268121.0
3234,7598-7el,7-eleven-citrus-heights-7,7-Eleven,3.6,$,5,"['Convenience Stores', 'Coffee & Tea']",38.6779112958651,-121.285205410995,"['7598 Greenback', 'Citrus Heights, CA 95610']",7598 Greenback,,,Citrus Heights,95610,19167281158.0
3235,7263-pac,pacific-coast-food-citrus-heights,Pacific Coast Food,3.6,$$,100,"['Specialty Food', 'International Grocery']",38.6784649,-121.2948578,"['7263 Greenback Ln', 'Citrus Heights, CA 95621']",7263 Greenback Ln,,,Citrus Heights,95621,19167213050.0
3236,7600-elp,el-pollo-loco-citrus-heights-2,El Pollo Loco,2.6,$,151,"['Mexican', 'Fast Food', 'Chicken Shop']",38.67788734252969,-121.28429198834326,"['7600 Greenback Ln', 'Citrus Heights, CA 95610']",7600 Greenback Ln,,,Citrus Heights,95610,19167254700.0
3237,7400-car,carls-jr-citrus-heights-4,Carl's Jr,2.1,$,83,"['Fast Food', 'Burgers', 'Breakfast & Brunch']",38.6778883756986,-121.291977201223,"['7400 Greenback Ln', 'Citrus Heights, CA 95610']",7400 Greenback Ln,,,Citrus Heights,95610,19167221295.0
3238,7398-del,del-taco-citrus-heights,Del Taco,2.4,$,123,"['Fast Food', 'Mexican', 'American']",38.6780751,-121.292685,"['7398 Greenback Ln', 'Citrus Heights, CA 95621']",7398 Greenback Ln,,,Citrus Heights,95621,19167235332.0
3239,7620-car,carniceria-tikal-citrus-heights,Carniceria Tikal,4.1,$,8,"['Meat Shops', 'Bakeries', 'Imported Food']",38.67763232241337,-121.28358683856452,"['7620 Greenback Ln', 'Citrus Heights, CA 95610']",7620 Greenback Ln,,,Citrus Heights,95610,19167297555.0
3240,7664-ita,italian-brothers-pizza-and-pasta-citrus-heights,Italian Brothers Pizza & Pasta,3.7,$$,270,"['Italian', 'Pizza']",38.6780951,-121.2822708,"['7664 Greenback Ln', 'Citrus Heights, CA 95610']",7664 Greenback Ln,,,Citrus Heights,95610,19167255085.0
3241,7672-liq,liquor-and-recycling-farmers-market-citrus-heights,Liquor & Recycling Farmers Market,2.1,$,9,"['Beer, Wine & Spirits', 'Recycling Center']",38.6781196594238,-121.281440734863,"['7672 Greenback Ln', 'Citrus Heights, CA 95610']",7672 Greenback Ln,,,Citrus Heights,95610,
3242,7666-joe,joes-food-liquor-citrus-heights,Joe's Food Liquor,4.3,$,3,"['Convenience Stores', 'Beer, Wine & Spirits']",38.6781051,-121.2820658,"['7666 Greenback Ln', 'Citrus Heights, CA 95610']",7666 Greenback Ln,,,Citrus Heights,95610,19167265996.0
3243,7622-per,persian-kabab-and-grill-citrus-heights,Persian Kabab & Grill,4.3,$$,247,"['Desserts', 'Salad', 'Persian/Iranian']",38.6780551,-121.284,"['7622 Greenback Ln', 'Citrus Heights, CA 95610']",7622 Greenback Ln,,,Citrus Heights,95610,19162655253.0
3244,7340-sub,subway-citrus-heights-20,Subway,1.7,$,45,"['Fast Food', 'Sandwiches']",38.6777762526985,-121.295485048759,"['7340 Greenback Ln', 'Ste 5', 'Citrus Heights, CA 95621']",7340 Greenback Ln,,,Citrus Heights,95621,19167218200.0
3245,7340-fou,fountain-square-market-citrus-heights,Fountain Square Market,3.7,$,3,['Convenience Stores'],38.6779022216797,-121.29564666748,"['7340 Greenback Ln', 'Citrus Heights, CA 95621']",7340 Greenback Ln,,,Citrus Heights,95621,19167285656.0
3246,7340-piz,pizza-guys-citrus-heights,Pizza Guys,3.0,$$,75,"['Pizza', 'Italian', 'Chicken Wings']",38.677777,-121.295615,"['7340 Greenback Ln', 'Ste 2', 'Citrus Heights, CA 95610']",7340 Greenback Ln,,,Citrus Heights,95610,19167266666.0
3247,7135-tug,tugboat-fish-and-chips-no-7-citrus-heights,Tugboat Fish & Chips No 7,3.3,$,107,"['Seafood', 'Fish & Chips']",38.6784973144531,-121.29776763916,"['7135 Greenback Ln', 'Citrus Heights, CA 95621']",7135 Greenback Ln,,,Citrus Heights,95621,19167267244.0
3248,6251-chu,chuck-e-cheese-citrus-heights,Chuck E. Cheese,3.1,$$,87,"['Pizza', 'Arcades', 'Kids Activities']",38.680358,-121.273674,"['6251 Sunrise Blvd', 'Citrus Heights, CA 95610']",6251 Sunrise Blvd,,,Citrus Heights,95610,19167231751.0
3249,6406-bea,beach-hut-deli-citrus-heights,Beach Hut Deli,3.3,$$,284,"['Delis', 'Sandwiches']",38.682645,-121.271191,"['6406 Sunrise Blvd', 'Ste B', 'Citrus Heights, CA 95610']",6406 Sunrise Blvd,,,Citrus Heights,95610,19167132898.0
3250,6048-cor,cornerstone-cafe-citrus-heights,Cornerstone Cafe,4.0,$$,303,"['American', 'Breakfast & Brunch', 'Salad']",38.67603667,-121.29196,"['6048 San Juan Ave', 'Citrus Heights, CA 95610']",6048 San Juan Ave,,,Citrus Heights,95610,19167268435.0
3251,6720-jav,java-cherry-citrus-heights,Java Cherry,4.6,$,70,['Coffee & Tea'],38.6880912780762,-121.308387756348,"['6720 Van Maren Ln', 'Citrus Heights, CA 95621']",6720 Van Maren Ln,,,Citrus Heights,95621,19167221222.0
3252,6400-piz,pizza-hut-citrus-heights-4,Pizza Hut,2.3,$,72,"['Pizza', 'Chicken Wings', 'Fast Food']",38.6827531,-121.27079562713276,"['6400B Sunrise Blvd', 'Citrus Heights, CA 95610']",6400B Sunrise Blvd,,,Citrus Heights,95610,19167219600.0
3253,7815-taq,taqueria-tres-hermanos-citrus-heights-3,Taqueria Tres Hermanos,3.8,$$,219,['Mexican'],38.6789381,-121.2753725,"['7815 Greenback Ln', 'Citrus Heights, CA 95610']",7815 Greenback Ln,,,Citrus Heights,95610,19167210567.0
3254,6701-7el,7-eleven-citrus-heights-4,7-Eleven,3.3,$,19,"['Convenience Stores', 'Gas Stations', 'Coffee & Tea']",38.6877836573817,-121.308354288339,"['6701 Auburn Blvd', 'Citrus Heights, CA 95621']",6701 Auburn Blvd,,,Citrus Heights,95621,19167261376.0
